x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
-1.9605441,0.6565908,9.612943,23.5430882,87.29041549,78.66329193,4.288,1933,2107172
-1.3102423,-0.5102124,8.470938,23.5430882,87.29041549,78.66329193,4.288,1933,2107199
-1.8239568,-0.43165988,9.958583,23.5430882,87.29041549,78.66329193,4.288,1933,2107212
-1.2289455,0.13072479,9.584263,23.5430882,87.29041549,78.66329193,4.288,1933,2107237
-1.3787425,-2.751656,9.501632,23.5430882,87.29041549,78.66329193,4.288,1933,2107251
-1.4407965,2.6987798,9.333949,23.5430882,87.29041549,78.66329193,4.288,1933,2107275
-2.0884905,-1.9158871,9.913426,23.5430882,87.29041549,78.66329193,4.288,1933,2107288
-1.5708716,0.80442584,8.366557,23.5430882,87.29041549,78.66329193,4.288,1933,2107315
-1.4124707,-2.1720335,10.160649,23.5430882,87.29041549,78.66329193,4.288,1933,2107329
-1.5692265,1.611934,9.133235,23.5430882,87.29041549,78.66329193,4.288,1933,2107353
-1.5434924,0.3842212,8.850281,23.5430882,87.29041549,78.66329193,4.288,1933,2107369
-1.4545511,-3.9533062,10.307257,23.5430882,87.29041549,78.66329193,4.288,1933,2107392
-1.6754503,4.207561,8.249055,23.5430882,87.29041549,78.66329193,4.288,1933,2107406
-2.863977,-4.521627,11.798381,23.5430882,87.29041549,78.66329193,4.288,1933,2107429
0.12413504,3.627642,5.3127513,23.5430882,87.29041549,78.66329193,4.288,1933,2107467
-2.898004,-2.414186,12.434734,23.5430882,87.29041549,78.66329193,4.288,1933,2107478
-1.4567305,-1.4500215,10.389314,23.5430882,87.29041549,78.66329193,4.288,1933,2107506
-2.2477095,-0.3188704,9.082077,23.5430882,87.29041549,78.66329193,4.288,1933,2107521
-1.0429916,3.0110168,8.703512,23.5430882,87.29041549,78.66329193,4.288,1933,2107546
-2.6201603,-2.5820463,10.054969,23.5430882,87.29041549,78.66329193,4.288,1933,2107565
-0.97921956,2.728589,9.588746,23.5430882,87.29041549,78.66329193,4.288,1933,2107585
-2.491588,-1.8416018,9.83497,23.5430882,87.29041549,78.66329193,4.288,1933,2107598
-1.4325042,2.111611,10.440273,23.54308821,87.29041544,78.66329193,4.288,1933,2107621
-1.3910948,-2.8986077,8.200606,23.54308821,87.29041544,78.66329193,4.288,1933,2107630
-1.3910948,-2.8986077,8.200606,23.54308821,87.29041544,78.66329193,4.288,1900,2107635
-2.1075935,4.2543426,11.471008,23.54308821,87.29041544,78.66329193,4.288,1900,2107659
-0.63430464,-2.5629184,5.8037047,23.54308821,87.29041544,78.66329193,4.288,1900,2107672
-3.0771573,3.7764812,12.37338,23.54308821,87.29041544,78.66329193,4.288,1900,2107699
0.003079978,1.7156802,4.676467,23.54308821,87.29041544,78.66329193,4.288,1900,2107716
-3.2062612,-0.7980217,13.061021,23.54308821,87.29041544,78.66329193,4.288,1900,2107737
-0.14181891,3.2017074,7.333984,23.54308821,87.29041544,78.66329193,4.288,1900,2107750
-2.850101,-4.0949388,11.200182,23.54308821,87.29041544,78.66329193,4.288,1900,2107775
-0.2648648,2.8549693,9.493049,23.54308821,87.29041544,78.66329193,4.288,1900,2107785
-0.2648648,2.8549693,9.493049,23.54308821,87.29041544,78.66329193,4.288,1873,2107786
-2.2582355,-1.6905475,7.538287,23.54308821,87.29041544,78.66329193,4.288,1873,2107813
-0.9124284,2.8987238,11.5544815,23.54308821,87.29041544,78.66329193,4.288,1873,2107827
-1.7838054,-1.079401,5.372179,23.54308821,87.29041544,78.66329193,4.288,1873,2107853
-2.1098673,2.962701,13.097116,23.54308821,87.29041544,78.66329193,4.288,1873,2107869
-2.1098673,2.962701,13.097116,23.54308821,87.29041544,78.66329193,4.288,1837,2107883
-1.1802077,-2.1268582,6.8622017,23.54308821,87.29041544,78.66329193,4.288,1837,2107896
-2.4148648,5.8944187,10.645574,23.54308821,87.29041544,78.66329193,4.288,1837,2107908
-0.33943772,-4.4349546,8.742359,23.54308821,87.29041544,78.66329193,4.288,1837,2107930
-3.4639964,7.322088,8.311783,23.54308821,87.29041544,78.66329193,4.288,1837,2107966
-1.297613,-1.3944807,10.518511,23.54308821,87.29041544,78.66329193,4.288,1837,2107976
-1.297613,-1.3944807,10.518511,23.54308821,87.29041544,78.66329193,4.288,1744,2107978
-3.8283362,1.9276792,8.605547,23.54308821,87.29041544,78.66329193,4.288,1744,2108005
-1.8493145,1.7720877,9.831186,23.54308821,87.29041544,78.66329193,4.288,1744,2108025
-3.100085,-2.6584435,9.646761,23.54308821,87.29041544,78.66329193,4.288,1744,2108042
-2.7501576,6.436814,8.657114,23.54308821,87.29041544,78.66329193,4.288,1744,2108055
-2.7501576,6.436814,8.657114,23.54308821,87.29041544,78.66329193,4.288,1686,2108064
-1.6520277,-2.8525207,9.08374,23.54308821,87.29041544,78.66329193,4.288,1686,2108081
-4.1667657,4.086634,10.137483,23.54308821,87.29041544,78.66329193,4.288,1686,2108090
-0.8922439,-1.8052882,8.178765,23.54308821,87.29041544,78.66329193,4.288,1686,2108120
-5.509963,2.270759,12.828148,23.54308821,87.29041544,78.66329193,4.288,1686,2108137
-0.87732357,0.55905896,8.112494,23.54308821,87.29041544,78.66329193,4.288,1686,2108167
-4.0355515,-1.6774789,8.514886,23.54308821,87.29041544,78.66329193,4.288,1686,2108181
-4.0355515,-1.6774789,8.514886,23.54308821,87.29041544,78.66329193,4.288,1639,2108190
-2.0518024,4.146309,9.929775,23.54308821,87.29041544,78.66329193,4.288,1639,2108197
-1.4130425,1.2193213,6.842152,23.54308821,87.29041544,78.66329193,4.288,1639,2108206
-4.5055,-0.2214791,12.513043,23.54308821,87.29041544,78.66329193,4.288,1639,2108235
-1.5216497,4.512594,7.5247216,23.54308821,87.29041544,78.66329193,4.288,1639,2108252
-1.5216497,4.512594,7.5247216,23.54308821,87.29041544,78.66329193,4.288,1584,2108269
-3.2156632,0.90441257,11.284667,23.54308821,87.29041544,78.66329193,4.288,1584,2108283
-0.30771604,-4.8358083,6.676882,23.54308821,87.29041544,78.66329193,4.288,1584,2108298
-4.3071856,6.0345087,10.685414,23.54308821,87.29041544,78.66329193,4.288,1584,2108313
-2.7493932,-3.243584,11.341746,23.54308821,87.29041544,78.66329193,4.288,1584,2108321
-2.5758197,1.7176772,5.7562017,23.54308821,87.29041544,78.66329193,4.288,1584,2108350
-2.3675706,0.10845564,13.690922,23.54308821,87.29041544,78.66329193,4.288,1584,2108366
-1.1327938,0.021548368,6.610509,23.54308821,87.29041544,78.66329193,4.288,1584,2108388
-3.322053,4.068045,11.415464,23.54308821,87.29041544,78.66329193,4.288,1584,2108398
-1.6900009,-2.5240638,7.2836757,23.54308821,87.29041544,78.66329193,4.288,1584,2108427
-1.6900009,-2.5240638,7.2836757,23.54308821,87.29041544,78.66329193,4.288,1570,2108445
-4.4477744,7.9867334,8.007162,23.54308821,87.29041544,78.66329193,4.288,1570,2108466
-1.2144009,-1.8933301,10.317474,23.54308821,87.29041544,78.66329193,4.288,1570,2108477
-2.8255506,2.8232262,8.324862,23.54308821,87.29041544,78.66329193,4.288,1570,2108503
-1.4603813,-4.0448756,10.468002,23.54308821,87.29041544,78.66329193,4.288,1570,2108514
-3.32923,0.09626765,9.7524805,23.54308821,87.29041544,78.66329193,4.288,1570,2108541
-2.1146612,2.9753485,9.62449,23.54308821,87.29041544,78.66329193,4.288,1570,2108550
-2.1146612,2.9753485,9.62449,23.54308821,87.29041544,78.66329193,4.288,1631,2108552
-1.1182631,-3.677827,9.307515,23.54308821,87.29041544,78.66329193,4.288,1631,2108581
-2.7940257,7.5313745,8.82966,23.54308821,87.29041544,78.66329193,4.288,1631,2108600
-0.30143577,-3.8656085,9.438456,23.54308658,87.29041261,78.66329193,4.288,1631,2108620
-4.9046736,6.0155582,10.640338,23.54308658,87.29041261,78.66329193,4.288,1631,2108627
-0.797135,-3.2138488,8.34289,23.54308658,87.29041261,78.66329193,4.288,1631,2108657
-4.676743,2.328805,11.318948,23.54308658,87.29041261,78.66329193,4.288,1631,2108670
-4.676743,2.328805,11.318948,23.54308658,87.29041261,78.66329193,4.288,1645,2108683
1.1336064,1.637651,8.436429,23.54308658,87.29041261,78.66329193,4.288,1645,2108696
-3.4317737,-0.24316035,9.761638,23.54308658,87.29041261,78.66329193,4.288,1645,2108708
-1.6496794,5.872615,9.523655,23.54308658,87.29041261,78.66329193,4.288,1645,2108734
-1.4965852,-3.1949682,8.356145,23.54308658,87.29041261,78.66329193,4.288,1645,2108744
-1.4965852,-3.1949682,8.356145,23.54308658,87.29041261,78.66329193,4.288,1686,2108745
-2.414162,0.45026323,11.069428,23.54308658,87.29041261,78.66329193,4.288,1686,2108772
-0.9999618,6.7028584,8.2733345,23.54308658,87.29041261,78.66329193,4.288,1686,2108786
-2.0886605,-0.1014661,8.366882,23.54308658,87.29041261,78.66329193,4.288,1686,2108811
1.6226441,-8.461714,6.1468797,23.54308658,87.29041261,78.66329193,4.288,1686,2108826
-3.7283528,12.384177,10.075127,23.54308658,87.29041261,78.66329193,4.288,1686,2108854
-2.5261292,1.097888,13.626539,23.54308658,87.29041261,78.66329193,4.288,1686,2108864
-2.5261292,1.097888,13.626539,23.54308658,87.29041261,78.66329193,4.288,1746,2108866
-0.5699951,-7.5821776,4.9745927,23.54308658,87.29041261,78.66329193,4.288,1746,2108887
-0.37801623,6.6265845,9.963815,23.54308658,87.29041261,78.66329193,4.288,1746,2108898
-1.2621863,3.3956635,11.7626295,23.54308658,87.29041261,78.66329193,4.288,1746,2108928
-1.7266665,-1.6187797,9.261269,23.54308658,87.29041261,78.66329193,4.288,1746,2108965
-0.3113277,-0.7793301,10.636033,23.54308658,87.29041261,78.66329193,4.288,1746,2108989
-0.3113277,-0.7793301,10.636033,23.54308658,87.29041261,78.66329193,4.288,1778,2109008
-2.5450547,3.6515133,6.6232533,23.54308658,87.29041261,78.66329193,4.288,1778,2109024
-1.4743422,6.272059,9.158494,23.54308658,87.29041261,78.66329193,4.288,1778,2109039
-0.76134455,5.6236944,8.997595,23.54308658,87.29041261,78.66329193,4.288,1778,2109056
-0.2707563,-4.8480825,8.880405,23.54308658,87.29041261,78.66329193,4.288,1778,2109070
-0.4896353,-3.4691381,8.925442,23.54308658,87.29041261,78.66329193,4.288,1778,2109085
-3.4706738,12.586059,14.384274,23.54308658,87.29041261,78.66329193,4.288,1778,2109099
-3.505723,-7.8507366,6.270813,23.54308658,87.29041261,78.66329193,4.288,1778,2109121
2.0522714,9.36747,6.424981,23.54308658,87.29041261,78.66329193,4.288,1778,2109135
-2.6474502,4.479536,11.451643,23.54308658,87.29041261,78.66329193,4.288,1778,2109156
1.405364,-3.957388,7.3190036,23.54308658,87.29041261,78.66329193,4.288,1778,2109170
1.405364,-3.957388,7.3190036,23.54308658,87.29041261,78.66329193,4.288,1753,2109179
-5.2564845,-4.0686374,10.718885,23.54308658,87.29041261,78.66329193,4.288,1753,2109194
-2.909502,18.213913,13.381963,23.54308658,87.29041261,78.66329193,4.288,1753,2109202
-0.9306697,-3.9963033,6.336036,23.54308658,87.29041261,78.66329193,4.288,1753,2109233
1.4644525,-5.942065,7.309113,23.54308658,87.29041261,78.66329193,4.288,1753,2109251
1.4644525,-5.942065,7.309113,23.54308658,87.29041261,78.66329193,4.288,1796,2109270
-0.10204614,2.0309021,9.668028,23.54308658,87.29041261,78.66329193,4.288,1796,2109289
-6.1653132,16.190258,11.393671,23.54308658,87.29041261,78.66329193,4.288,1796,2109302
1.1440434,-3.668931,9.340263,23.54308658,87.29041261,78.66329193,4.288,1796,2109312
-2.1425223,-7.916278,5.8616753,23.54308658,87.29041261,78.66329193,4.288,1796,2109314
-1.3321266,8.052299,12.974302,23.54308658,87.29041261,78.66329193,4.288,1796,2109348
-3.265918,3.3168566,9.751725,23.54308658,87.29041261,78.66329193,4.288,1796,2109368
-3.265918,3.3168566,9.751725,23.54308658,87.29041261,78.66329193,4.288,1770,2109385
1.1501458,4.944619,9.365406,23.54308658,87.29041261,78.66329193,4.288,1770,2109392
-3.199898,-4.054304,6.9364877,23.54308658,87.29041261,78.66329193,4.288,1770,2109424
0.42992344,-3.4900558,8.5807495,23.54308658,87.29041261,78.66329193,4.288,1770,2109447
-3.0258942,7.263922,9.212559,23.54308658,87.29041261,78.66329193,4.288,1770,2109468
-1.9176418,11.196858,10.252131,23.54308658,87.29041261,78.66329193,4.288,1770,2109488
-1.9176418,11.196858,10.252131,23.54308658,87.29041261,78.66329193,4.288,1751,2109506
-1.362782,-7.0064626,9.064315,23.54308658,87.29041261,78.66329193,4.288,1751,2109522
-4.41385,-3.6997006,7.33072,23.54308658,87.29041261,78.66329193,4.288,1751,2109538
-2.0110884,14.152852,12.2666855,23.54308658,87.29041261,78.66329193,4.288,1751,2109551
-0.79873115,1.116281,10.631416,23.54308658,87.29041261,78.66329193,4.288,1751,2109565
-0.79873115,1.116281,10.631416,23.54308658,87.29041261,78.66329193,4.288,1702,2109575
0.73527443,-16.425526,3.500378,23.54308658,87.29041261,78.66329193,4.288,1702,2109581
-3.5829513,10.710798,12.267464,23.54308658,87.29041261,78.66329193,4.288,1702,2109591
-6.9882865,19.830442,11.8434105,23.54309523,87.29039799,-64.96482086,4.288,1702,2109615
0.8113696,-17.29621,6.883854,23.54309523,87.29039799,-64.96482086,4.288,1702,2109623
-3.1687675,-7.4630227,3.9489532,23.54309523,87.29039799,-64.96482086,4.288,1702,2109654
-3.652272,19.240707,14.5859995,23.54309523,87.29039799,-64.96482086,4.288,1702,2109671
-3.652272,19.240707,14.5859995,23.54309523,87.29039799,-64.96482086,4.288,1740,2109687
-0.58456224,11.280815,12.258737,23.54309523,87.29039799,-64.96482086,4.288,1740,2109698
-1.1491317,-19.322115,3.8177342,23.54309523,87.29039799,-64.96482086,4.288,1740,2109710
-1.9475996,-2.4747505,7.645905,23.54309523,87.29039799,-64.96482086,4.288,1740,2109732
-5.9875083,17.448208,15.535525,23.54309523,87.29039799,-64.96482086,4.288,1740,2109740
-5.9875083,17.448208,15.535525,23.54309523,87.29039799,-64.96482086,4.288,1662,2109742
-0.2695278,-6.6424236,5.5845404,23.54309523,87.29039799,-64.96482086,4.288,1662,2109770
-1.7459266,4.373717,6.5238485,23.54309523,87.29039799,-64.96482086,4.288,1662,2109788
-3.1198874,10.181738,11.746906,23.54309523,87.29039799,-64.96482086,4.288,1662,2109808
0.58454674,-9.895756,6.99643,23.54309523,87.29039799,-64.96482086,4.288,1662,2109816
-2.7929094,-0.24738419,7.9664416,23.54309523,87.29039799,-64.96482086,4.288,1662,2109846
-4.1488214,12.523822,14.949843,23.54309523,87.29039799,-64.96482086,4.288,1662,2109857
-4.1488214,12.523822,14.949843,23.54309523,87.29039799,-64.96482086,4.288,1699,2109868
-4.3716154,-9.87137,8.1807995,23.54309523,87.29039799,-64.96482086,4.288,1699,2109884
2.167914,-12.605971,3.2555747,23.54309523,87.29039799,-64.96482086,4.288,1699,2109923
0.29808432,21.93598,17.013542,23.54309523,87.29039799,-64.96482086,4.288,1699,2109942
-4.8135977,-9.075837,7.195009,23.54309523,87.29039799,-64.96482086,4.288,1699,2109962
0.7387309,-0.38715777,5.6406813,23.54309523,87.29039799,-64.96482086,4.288,1699,2109972
0.7387309,-0.38715777,5.6406813,23.54309523,87.29039799,-64.96482086,4.288,1721,2109974
-4.758597,14.963904,14.388368,23.54309523,87.29039799,-64.96482086,4.288,1721,2109999
-1.2155921,-8.348771,6.1633167,23.54309523,87.29039799,-64.96482086,4.288,1721,2110009
-0.91898066,-5.109223,5.7970076,23.54309523,87.29039799,-64.96482086,4.288,1721,2110038
-3.5698378,14.358953,15.8323,23.54309523,87.29039799,-64.96482086,4.288,1721,2110065
-3.5698378,14.358953,15.8323,23.54309523,87.29039799,-64.96482086,4.288,1741,2110079
-1.3222606,-9.545664,4.674574,23.54309523,87.29039799,-64.96482086,4.288,1741,2110091
-1.4228008,-0.07883793,6.429777,23.54309523,87.29039799,-64.96482086,4.288,1741,2110099
-1.8849493,13.391775,14.482469,23.54309523,87.29039799,-64.96482086,4.288,1741,2110115
0.9890707,-7.6629553,7.9159217,23.54309523,87.29039799,-64.96482086,4.288,1741,2110122
-2.345376,-7.468097,7.578129,23.54309523,87.29039799,-64.96482086,4.288,1741,2110154
-3.34786,10.744792,12.067929,23.54309523,87.29039799,-64.96482086,4.288,1741,2110170
-3.34786,10.744792,12.067929,23.54309523,87.29039799,-64.96482086,4.288,1793,2110188
-3.1382167,-6.3901916,7.5802493,23.54309523,87.29039799,-64.96482086,4.288,1793,2110205
1.4645727,0.07997908,10.201537,23.54309523,87.29039799,-64.96482086,4.288,1793,2110211
-2.8375003,3.5133677,12.244213,23.54309523,87.29039799,-64.96482086,4.288,1793,2110230
1.5029757,-5.577566,7.994763,23.54309523,87.29039799,-64.96482086,4.288,1793,2110246
-3.7683284,12.179247,10.893671,23.54309523,87.29039799,-64.96482086,4.288,1793,2110268
-3.1834805,-1.6001704,7.7717924,23.54309523,87.29039799,-64.96482086,4.288,1793,2110276
1.4543122,-3.1642954,7.355061,23.54309523,87.29039799,-64.96482086,4.288,1793,2110307
-1.9632436,4.123421,13.37462,23.54309523,87.29039799,-64.96482086,4.288,1793,2110327
0.65659636,-6.422511,3.562535,23.54309523,87.29039799,-64.96482086,4.288,1793,2110346
-1.4730337,8.609343,14.996601,23.54309523,87.29039799,-64.96482086,4.288,1793,2110359
-1.4730337,8.609343,14.996601,23.54309523,87.29039799,-64.96482086,4.288,1768,2110371
-4.2342544,-2.7645438,9.092794,23.54309523,87.29039799,-64.96482086,4.288,1768,2110383
-0.27023074,0.64291716,7.020402,23.54309523,87.29039799,-64.96482086,4.288,1768,2110421
-0.3355543,1.3033719,6.532702,23.54309523,87.29039799,-64.96482086,4.288,1768,2110434
-1.3804834,-2.8866875,10.664551,23.54309523,87.29039799,-64.96482086,4.288,1768,2110459
-1.6959693,-0.3880003,10.909896,23.54309523,87.29039799,-64.96482086,4.288,1768,2110470
-1.6959693,-0.3880003,10.909896,23.54309523,87.29039799,-64.96482086,4.288,1745,2110481
-3.7778013,-3.062784,9.084668,23.54309523,87.29039799,-64.96482086,4.288,1745,2110498
-0.30485535,-2.37024,9.853471,23.54309523,87.29039799,-64.96482086,4.288,1745,2110508
-0.19471079,1.2289029,9.520343,23.54309523,87.29039799,-64.96482086,4.288,1745,2110536
-1.4515195,-8.054905,8.774915,23.54309523,87.29039799,-64.96482086,4.288,1745,2110547
0.09873167,7.3449206,12.565674,23.54309523,87.29039799,-64.96482086,4.288,1745,2110574
-3.9305792,2.247476,9.581037,23.54309523,87.29039799,-64.96482086,4.288,1745,2110585
1.3753479,-4.0885043,5.7907586,23.54309523,87.29039799,-64.96482086,4.288,1745,2110613
-1.565139,-5.0208273,9.428671,23.54309523,87.29039799,-64.96482086,4.288,1745,2110625
-0.4451811,-3.3848438,9.64756,23.54311882,87.29037062,-46.92834854,4.288,1745,2110652
-3.4018707,0.26333404,12.833769,23.54311882,87.29037062,-46.92834854,4.288,1745,2110666
-3.4018707,0.26333404,12.833769,23.54311882,87.29037062,-46.92834854,4.288,1684,2110680
-0.18400973,-3.450249,8.219968,23.54311882,87.29037062,-46.92834854,4.288,1684,2110692
-0.37007466,-4.510237,6.7965674,23.54311882,87.29037062,-46.92834854,4.288,1684,2110704
-0.55545914,-2.138277,8.59521,23.54311882,87.29037062,-46.92834854,4.288,1684,2110727
-1.9098064,-3.4920416,11.677747,23.54311882,87.29037062,-46.92834854,4.288,1684,2110743
-1.3787317,-4.674217,6.3981256,23.54311882,87.29037062,-46.92834854,4.288,1684,2110766
-1.0781271,-1.6006731,7.233518,23.54311882,87.29037062,-46.92834854,4.288,1684,2110772
-3.2658412,-5.209146,13.444118,23.54311882,87.29037062,-46.92834854,4.288,1684,2110805
0.30939656,-2.0304625,6.7219987,23.54311882,87.29037062,-46.92834854,4.288,1684,2110820
-1.2890642,0.9534868,11.980818,23.54311882,87.29037062,-46.92834854,4.288,1684,2110844
-2.703759,-8.656406,10.551112,23.54311882,87.29037062,-46.92834854,4.288,1684,2110860
-2.703759,-8.656406,10.551112,23.54311882,87.29037062,-46.92834854,4.288,1670,2110874
-0.4581895,1.8942353,7.1388435,23.54311882,87.29037062,-46.92834854,4.288,1670,2110885
-3.7255294,-4.928673,14.138878,23.54311882,87.29037062,-46.92834854,4.288,1670,2110920
-1.9999694,0.40114322,10.376355,23.54311882,87.29037062,-46.92834854,4.288,1670,2110940
0.17104755,-11.304579,12.622277,23.54311882,87.29037062,-46.92834854,4.288,1670,2110959
-0.14210117,-6.5783515,10.72674,23.54311882,87.29037062,-46.92834854,4.288,1670,2110973
-0.14210117,-6.5783515,10.72674,23.54311882,87.29037062,-46.92834854,4.288,1645,2110983
-2.5235295,-9.525041,14.702872,23.54311882,87.29037062,-46.92834854,4.288,1645,2110985
-1.0861167,-5.0363617,11.042412,23.54311882,87.29037062,-46.92834854,4.288,1645,2111015
-0.62972236,-9.646569,8.644895,23.54311882,87.29037062,-46.92834854,4.288,1645,2111021
-0.6266927,1.1225519,9.882355,23.54311882,87.29037062,-46.92834854,4.288,1645,2111053
-1.3703823,-0.1844441,9.506,23.54311882,87.29037062,-46.92834854,4.288,1645,2111058
-1.3703823,-0.1844441,9.506,23.54311882,87.29037062,-46.92834854,4.288,1592,2111059
-0.55525696,-1.2496508,5.5064945,23.54311882,87.29037062,-46.92834854,4.288,1592,2111091
-2.8665724,7.469008,4.823735,23.54311882,87.29037062,-46.92834854,4.288,1592,2111095
-0.8396389,5.348781,6.3821354,23.54311882,87.29037062,-46.92834854,4.288,1592,2111129
-0.33315054,-5.5761046,7.4736023,23.54311882,87.29037062,-46.92834854,4.288,1592,2111136
-0.33315054,-5.5761046,7.4736023,23.54311882,87.29037062,-46.92834854,4.288,1384,2111137
-1.956521,-9.121977,8.130241,23.54311882,87.29037062,-46.92834854,4.288,1384,2111169
-0.6464119,3.5362213,6.77708,23.54311882,87.29037062,-46.92834854,4.288,1384,2111189
-1.7780752,1.6301669,6.4126124,23.54311882,87.29037062,-46.92834854,4.288,1384,2111210
0.8655637,-2.359422,3.6679833,23.54311882,87.29037062,-46.92834854,4.288,1384,2111228
-2.0732133,6.444312,9.55012,23.54311882,87.29037062,-46.92834854,4.288,1384,2111246
-2.2589023,-5.982186,5.9556518,23.54311882,87.29037062,-46.92834854,4.288,1384,2111252
-2.2589023,-5.982186,5.9556518,23.54311882,87.29037062,-46.92834854,4.288,1361,2111254
-1.1911118,0.53402025,7.372425,23.54311882,87.29037062,-46.92834854,4.288,1361,2111283
-2.9491458,1.898589,9.080394,23.54311882,87.29037062,-46.92834854,4.288,1361,2111302
0.89615434,0.8727684,9.825175,23.54311882,87.29037062,-46.92834854,4.288,1361,2111322
-0.9054347,-12.422156,7.113356,23.54311882,87.29037062,-46.92834854,4.288,1361,2111332
-0.9054347,-12.422156,7.113356,23.54311882,87.29037062,-46.92834854,4.288,1457,2111334
-1.630459,4.9873514,15.0245905,23.54311882,87.29037062,-46.92834854,4.288,1457,2111360
-4.2428017,-4.088606,11.694971,23.54311882,87.29037062,-46.92834854,4.288,1457,2111399
-0.016614212,-7.2655673,10.540735,23.54311882,87.29037062,-46.92834854,4.288,1457,2111417
-2.806084,3.0414307,12.909969,23.54311882,87.29037062,-46.92834854,4.288,1457,2111438
-1.5702548,2.392187,15.151172,23.54311882,87.29037062,-46.92834854,4.288,1457,2111447
-1.5702548,2.392187,15.151172,23.54311882,87.29037062,-46.92834854,4.288,1577,2111448
-0.1755605,-10.756088,7.5821166,23.54311882,87.29037062,-46.92834854,4.288,1577,2111476
-2.825062,5.6412463,15.443777,23.54311882,87.29037062,-46.92834854,4.288,1577,2111485
-0.68094856,-4.3558583,7.946762,23.54311882,87.29037062,-46.92834854,4.288,1577,2111515
-2.9230065,2.627204,13.528372,23.54311882,87.29037062,-46.92834854,4.288,1577,2111534
-2.6003013,2.5198267,10.689107,23.54311882,87.29037062,-46.92834854,4.288,1577,2111554
-0.12623459,-5.8914313,6.8127046,23.54311882,87.29037062,-46.92834854,4.288,1577,2111574
-0.12623459,-5.8914313,6.8127046,23.54311882,87.29037062,-46.92834854,4.288,1646,2111586
-0.2999704,-4.260767,11.000824,23.54311882,87.29037062,-46.92834854,4.288,1646,2111592
-3.135417,7.5458326,10.183123,23.54311882,87.29037062,-46.92834854,4.288,1646,2111594
0.4150673,-6.689891,7.041228,23.54311882,87.29037062,-46.92834854,4.288,1646,2111630
-2.4415042,0.86560535,8.963687,23.54311882,87.29037062,-46.92834854,4.288,1646,2111650
-2.4415042,0.86560535,8.963687,23.54311882,87.29037062,-46.92834854,4.288,1689,2111666
-1.9270226,6.742782,10.857389,23.54311882,87.29037062,-46.92834854,4.288,1689,2111677
-1.956519,-5.7033453,8.095302,23.54311882,87.29037062,-46.92834854,4.288,1689,2111689
-0.6017518,-0.16358455,9.101443,23.54313457,87.29034819,-52.70608521,4.288,1689,2111706
-1.9877551,-1.4304305,10.4137335,23.54313457,87.29034819,-52.70608521,4.288,1689,2111715
-1.5445942,2.2805953,10.073277,23.54313457,87.29034819,-52.70608521,4.288,1689,2111746
-1.1068724,-3.4077637,7.7987137,23.54313457,87.29034819,-52.70608521,4.288,1689,2111758
-3.6068423,-0.031499494,11.551482,23.54313457,87.29034819,-52.70608521,4.288,1689,2111783
0.9059984,-4.132222,5.216871,23.54313457,87.29034819,-52.70608521,4.288,1689,2111796
-3.4703133,1.7241709,11.775527,23.54313457,87.29034819,-52.70608521,4.288,1689,2111821
0.11952056,-4.102104,3.8753114,23.54313457,87.29034819,-52.70608521,4.288,1689,2111833
-2.8909862,13.8368435,11.02574,23.54313457,87.29034819,-52.70608521,4.288,1689,2111859
-2.4931672,-1.9148365,11.622567,23.54313457,87.29034819,-52.70608521,4.288,1689,2111899
-3.1432636,0.2065016,4.296774,23.54313457,87.29034819,-52.70608521,4.288,1689,2111916
-3.1432636,0.2065016,4.296774,23.54313457,87.29034819,-52.70608521,4.288,1603,2111931
-1.1797014,1.8345135,7.4999685,23.54313457,87.29034819,-52.70608521,4.288,1603,2111940
-0.36368856,-5.10061,10.644484,23.54313457,87.29034819,-52.70608521,4.288,1603,2111941
0.8986314,-5.310313,6.8476477,23.54313457,87.29034819,-52.70608521,4.288,1603,2111976
-3.932683,5.7642994,9.997755,23.54313457,87.29034819,-52.70608521,4.288,1603,2112002
-0.8657147,-0.133633,3.006188,23.54313457,87.29034819,-52.70608521,4.288,1603,2112023
0.33155486,8.838533,8.823028,23.54313457,87.29034819,-52.70608521,4.288,1603,2112042
-4.6339617,9.208812,13.51448,23.54313457,87.29034819,-52.70608521,4.288,1603,2112056
-4.505366,3.7882392,8.06051,23.54313457,87.29034819,-52.70608521,4.288,1603,2112066
-4.505366,3.7882392,8.06051,23.54313457,87.29034819,-52.70608521,4.288,1481,2112067
-3.5465279,-4.5458374,6.8786497,23.54313457,87.29034819,-52.70608521,4.288,1481,2112090
-2.8125417,24.034288,15.426021,23.54313457,87.29034819,-52.70608521,4.288,1481,2112100
-3.2704933,4.2741923,10.432745,23.54313457,87.29034819,-52.70608521,4.288,1481,2112128
-0.72711045,1.233698,11.809989,23.54313457,87.29034819,-52.70608521,4.288,1481,2112139
-0.72711045,1.233698,11.809989,23.54313457,87.29034819,-52.70608521,4.288,1338,2112147
-6.050099,-1.3332044,12.493772,23.54313457,87.29034819,-52.70608521,4.288,1338,2112167
-2.320051,7.260188,13.657448,23.54313457,87.29034819,-52.70608521,4.288,1338,2112183
-3.0835257,-0.24094371,11.719047,23.54313457,87.29034819,-52.70608521,4.288,1338,2112205
-0.3168592,2.5361886,8.737271,23.54313457,87.29034819,-52.70608521,4.288,1338,2112219
-1.4971666,-0.21862547,9.004363,23.54313457,87.29034819,-52.70608521,4.288,1338,2112244
